X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
778983.8696,2950383.661,475,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,PRIV,D STREET,1,,-71.045701,42.343106,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
778994.8877,2950396.11,476,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,PRIV,D STREET,1,,-71.04566,42.34314,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779006.1779,2950408.197,477,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,PRIV,D STREET,1,,-71.045618,42.343173,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779017.4663,2950420.647,478,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,PRIV,D STREET,1,,-71.045576,42.343207,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779028.4862,2950432.732,479,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,PRIV,D STREET,1,,-71.045535,42.34324,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779039.7745,2950445.183,480,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,PRIV,D STREET,1,,-71.045493,42.343274,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779148.5902,2950571.855,481,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.045088,42.34362,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779163.632,2950590.157,482,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.045032,42.34367,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779178.4035,2950608.457,483,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.044977,42.34372,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779193.4472,2950626.394,484,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.044921,42.343769,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779208.489,2950644.696,485,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.044865,42.343819,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779223.2604,2950662.996,486,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.04481,42.343869,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779238.3021,2950681.298,487,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.044754,42.343919,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779253.0754,2950699.234,488,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.044699,42.343968,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779268.1171,2950717.535,489,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.044643,42.344018,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
779319.2049,2950769.557,490,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,ANCH,D STREET,1,,-71.044453,42.34416,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AD,AD,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774284.7138,2956915.545,491,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062959,42.361097,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,55,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774284.2834,2956894.041,492,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062961,42.361038,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774283.9053,2956862.334,493,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062963,42.360951,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774284.2764,2956842.657,494,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062962,42.360897,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774286.3214,2956812.784,495,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062955,42.360815,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774286.6962,2956792.378,496,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062954,42.360759,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774288.4542,2956765.784,497,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062948,42.360686,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774288.829,2956745.377,498,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062947,42.36063,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774289.3028,2956705.657,499,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062946,42.360521,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774290.755,2956685.985,500,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062941,42.360467,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774292.6119,2956640.077,501,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062935,42.360341,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774292.9792,2956621.128,502,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062934,42.360289,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774293.2351,2956571.203,503,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062934,42.360152,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774294.4132,2956552.259,504,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.06293,42.3601,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774296.3243,2956495.782,505,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062924,42.359945,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774297.2322,2956476.836,506,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CAMB,BOWDOIN ST,1,,-71.062921,42.359893,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774340.4219,2956434.784,507,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062762,42.359777,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,57,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774340.3192,2956454.827,508,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062762,42.359832,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774339.3813,2956479.603,509,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062765,42.3599,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774338.7399,2956499.279,510,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062767,42.359954,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774338.2511,2956541.915,511,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062768,42.360071,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774337.6059,2956562.32,512,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.06277,42.360127,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774336.107,2956591.102,513,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062775,42.360206,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774335.7359,2956610.779,514,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062776,42.36026,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774333.4299,2956638.828,515,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062784,42.360337,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774332.7885,2956658.504,516,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062786,42.360391,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,59,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774332.6633,2956682.92,517,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062786,42.360458,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774332.0313,2956700.774,518,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062788,42.360507,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774330.7914,2956731.744,519,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062792,42.360592,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774330.4165,2956752.15,520,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062793,42.360648,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774328.2501,2956805.71,521,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.0628,42.360795,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774328.1473,2956825.753,522,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.0628,42.36085,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774328.1617,2956875.68,523,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ASHB,BOWDOIN ST,1,,-71.062799,42.360987,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773873.5198,2956989.972,524,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.064479,42.361307,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,64,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773847.2985,2956990.931,525,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.064576,42.36131,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773822.4342,2956990.804,526,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.064668,42.36131,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773803.7897,2956989.98,527,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.064737,42.361308,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773764.3274,2956990.508,528,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.064883,42.36131,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773744.8683,2956990.408,529,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.064955,42.36131,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773531.6427,2956986.771,530,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.065744,42.361303,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773511.9134,2956986.67,531,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.065817,42.361303,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773464.6208,2956985.701,532,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.065992,42.361301,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773444.6212,2956985.599,533,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.066066,42.361301,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773412.4672,2956983.978,534,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.066185,42.361297,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773380.0336,2956984.177,535,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.066305,42.361298,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773361.3835,2956984.447,536,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LYND,CAMBRIDGE ST,1,,-71.066374,42.361299,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773255.2344,2957077.566,537,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.066765,42.361556,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,66,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773253.7813,2957097.602,538,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.06677,42.361611,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773251.7043,2957134.034,539,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.066777,42.361711,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
